Reg_ICA,Titular,Estado,Producto,Activos,Cantidades,Indicaciones,Precauciones,Laboratorio_Productor,Pais_Origen,Importador,Empaques,Especies,Tiempo_Retiro,Tipo_Medicamento,Estado_Clean,Origen_Clasif
8436-MV,ELANCO COLOMBIA S.A.S.,VIGENTE,NEGASUNT AEROSOL,"Cada 100 mL de solución spray contienen:

Propoxur
Coumaphos
Sulfanilamida","                                                                                                                                                                                                         0,303 g
0,454 g
0,757 g
","En bovinos, caprinos, equinos, ovinos, porcinos y perros, está indicado como insecticida/acaricida con acción larvicida y antiséptica; en miasis cutánea y tratamiento de todo tipo de heridas (castración, descorne, ombligo, cirugías), controla larvas de mosca como Musca autumnalis, Hypoderma bovis, Dermatobia hominis, Cochliomyia hominivorax, (Larvas del gusano barrenador) y sarnas, como Sarcoptes sp. y Psoroptes sp. ","CATEGORÍA TOXICOLÓGICA II: ALTAMENTE TÓXICO. Uso veterinario. Mantengase fuera del alcance de los niños, animales domésticos y alimentos. Venta bajo fórmula del Médico Veterinario. No usar en gatos. No aplique en flores ya que puede dañar insectos polinizadores (p ej. abejas). Almacenar a temperatura inferior a 30°C alejado del calor o fuego directo.",ELANCO SALUD ANIMAL S.A. DE C.V.,México.,ELANCO COLOMBIA S.A.S.,Envase de hojalata (hoja electrolítica) con válvula spray por 300 o 430 mL.,"Bovinos, Caninos, Caprinos, Equinos, Ovinos y Porcinos. ",No tiene,Endectocida,VIGENTE,EXTRANJERO (Importado)
8437-MV,VIRBAC COLOMBIA LTDA,VIGENTE,OXI 10%,"Cada 100 mL de solución inyectable contienen:_x000D_
_x000D_
Oxitetraciclina HCl","

10 g.","En bovinos, ovinos, porcinos, equinos y caninos para el tratamiento de infecciones ocasionadas por:  Listeria sp., Escherichia coli, Clostridium sp., Streptococcus sp., Bacteroides sp., Shigella sp., Haemophilus sp., Campylobacter sp., Anaplasma sp., Pasteurella sp, y Leptospira sp.",Los animales tratados no deben sacrificarse para consumo humano hasta 21 días después de finalizado el tratamiento.  La leche producida durante el tratamiento y 144 horas después de finalizado el mismo no debe darse al consumo humano.  Venta bajo fórmula del Médico Veterinario.  Manténgase fuera del alcance de los niños.  Uso Veterinario.,LABORATORIOS SYNTHESIS S.A.S.,Colombia.,No aplica.,"Frasco de vidrio ámbar tipo III por 10, 50, 100, 250 o 500 mL.","Bovinos, Caninos, Equinos, Ovinos y Porcinos. ","Carne: 21 días_x000D_
Leche: 144 horas",Biológicos,VIGENTE,COLOMBIA (Fabricado Nacional)
8438-MV,SYNERGY LABS,VIGENTE,DENTAL FRESH,"Cada 1000 g de solución oral contiene:_x000D_
_x000D_
Dioxido de cloruro estabilizado_x000D_
Bicarbonato de sodio","_x000D_
_x000D_
5 g_x000D_
10 g",SOLUCION ORAL PARA LA SALUD PERROS Y GATOS,USO VETERINARIO. MANTENGASE FUERA DEL ALCANCE DE LOS NIÑOS Y ANIMALES DOMESTICOS. CONSERVESE EN LUGAR FRESCO. MANTENER A TEMPERATURA INFERIOR A 30 °C. PARA CASOS SEVEROS DE MAL ALIENTO CONSULTE A SU VETERINARIO YA QUE PUEDE SER SINTOMA DE PROBLEMA MAS SEVERO,SYNERGY LABS,Estados Unidos.,No informa.,,,,Antibióticos,VIGENTE,EXTRANJERO (Importado)
8439-MV,PHARMAVET LTDA.,VIGENTE,GREEN PET SHAMPOO EMOLIENTE GATOS,"
Cada 100 mL de shampoo contienen: 
Aqua, Sodium Laureth sulfate (And) Sodium lauryl sulfate (And) TEA laureth sulfate (And) Ammonium lauryl sulfate (And)  Ammonium laureth sulfate,  Cocamide DEA, Cocamidopropyl Betaine, Sodium Chloride, Parfum (Fresh fruit),  Avena sativa Kernel extract, Mel extract, Cucumis sativus fruit extract, Rosmarinus officinalis leaf extract, Phenoxyethanol, Disodium EDTA, CI 15985, CI 16255.
",,"Shampoo-emoliente con extractos de romero, pepino, miel y avena, indicado para la limpieza y embellecimiento del pelaje en gatos.","Uso veterinario. Manténgase fuera del alcance de los niños y animales domésticos. Para aplicación externa únicamente. Evite el contacto con los ojos y mucosas, en caso de contacto accidental enjuague con abudante agua. Manténgase protegido de la luz solar directa. Almacene a una temperatura inferior a 30°C.",PROQUIVET S.A.S.,Colombia.,No aplica.,"Sobre sachet en PET, Foil de Aluminio y PEBD transparente por 30 mL.   Frasco en PEAD con sobretapa Flip-top snap oval color verde por 200 mL.  Frasco en PEAD con sobretapa Flip-top lisa por 1 L.",Felinos.,No aplica.,Biológicos,VIGENTE,COLOMBIA (Fabricado Nacional)
8440-MV,PHARMAVET LTDA.,VIGENTE,GREEN PET SHAMPOO EMOLIENTE CACHORROS,"Cada 100 mL de solución contienen: Aqua, Sodium Laureth sulfate (And) Sodium lauryl sulfate (And) TEA laureth sulfate (And) Ammonium lauryl sulfate (And)  Ammonium laureth sulfate,  Cocamide DEA, Cocamidopropyl Betaine, Sodium Chloride, Parfum (Talco baby),  Avena sativa Kernel extract, Mel extract, Triticum vulgare germ extract, Chamomilla recutita flower extract, Phenoxyethanol, Disodium EDTA, CI 15985, CI 19140.
",,Shampoo-emoliente para la limpieza y embellecimiento del pelaje en perros cachorros.,"Uso veterinario.  Manténgase fuera del alcance de los niños y animales domésticos.  Puede usarse con la frecuencia que se desee sin que se debilita el pelaje. Para aplicación externa únicamente. Evite el contacto con los ojos y mucosas, en caso de contacto accidental enjuague con abundante agua.  Manténgase protegido de la luz solar directa.  Almacene a una temperatura inferior a 30°C.",PROQUIVET S.A.S.,Colombia.,No aplica.,"Sachet en PET, Foil de Aluminio y PEBD transparente por 30 mL.   
Frasco en PEAD con sobretapa Flip-top snap oval color verde por 200 mL.  
Frasco en PEAD con sobretapa Flip-top lisa por 1 L.",Caninos.,No aplica.,Antibióticos,VIGENTE,COLOMBIA (Fabricado Nacional)
8441-MV,PHARMAVET LTDA,VIGENTE,GREEN PET SHAMPOO EMOLIENTE PELO BLANCO,"Cada 100 mL de shampoo contienen:
Aqua, sodium laureth sulfate (and) sodium lauryl sulfate (and) tea laureth sulfate (and) ammonium lauryl sulfate (and) ammonium laureth sulfate, cocamide DEA, cocamidepropyl betaine, sodium chloride, parfum (Avenita), avena sativa kernel extract, mel extract, vitis vinifera fruit extract, lilium candidum flower extract, chamomilla recutita flower extract, phenoxyethanol, disodium EDTA, glycerin, titanium dioxide y cellulose gum.", ,"Shampoo- emoliente con extractos de azucena blanca, manzanilla, uva, miel y avena, indicado para la limpieza y embellecimiento del pelaje en perros y gatos de pelo blanco.",Uso Veterinario. Manténgase fuera del alcance de los niños y animales domésticos. Puede usarse con la frecuencia que se desee sin que se debilite Para aplicación externa únicamente. Evite el contacto con ojos y mucosas. Manténgase protegido de la luz solar directa. Almacene a una temperatura inferior a 30°C,PROQUIVET S.A.S.,Colombia.,No aplica.,"Frasco en PEAD con tapa en PP verde por 200 mL.
Frasco en PEAD con tapa en PP verde por1 L.
Sobre sachet trilaminado (PET impreso + Foil de aluminio + PEBD transparente) por 30 mL.",Caninos y Felinos.,No aplica.,Antibióticos,VIGENTE,COLOMBIA (Fabricado Nacional)
8442-MV,"PRODUCTOS MEDICOS VETERINARIOS ""PROMEVET S.A""",VIGENTE,IVERMECTINA 3.5% L.A.,"_x000D_
Cada mL de solución inyectable contiene:_x000D_
_x000D_
Ivermectina","_x000D_
_x000D_
_x000D_
35 mg","En bovinos para el tratamiento y control de los siguientes parásitos: parásitos gastrointestinales: Bunostomum phlebotomum, Haemonchus placei, Ostertagia ostertagi, Trichostrongylus axei, Cooperia, Oesophagostomun radiatum, Nematodirus sp., Strongyloides papillosus, Toxocara vitulorum, Trichuris sp. Parásito pulmonar: Dictyocaulus viviparus (Incluso formas inhibidas).  Piojos: Ayuda en el control de Linognathus vituli, Haematopinus eurysternus, Solenopotes capillatus y Damalinia sp.  Ácaros de la Sarna:  Ayuda en el control de Psoroptes ovis var Bovis, Chorioptes sp. y Sarcoptes scabiei var bovis.  Nuche:  Ayuda en el control de larvas de Dermatobia hominis.  Garrapatas:  Ayuda en el control de Rhipicephalus microplus.  Controla las infestaciones con periodos de hasta: 49 días para Ostertagia ostertagi y Oesophagostomun radiatum; 42 días: Haemonchus sp., Trichostrongylus sp. y Cooperia sp; 56 días: Nematodirus sp. Strongyloides papillosus, Bunostomun phlebotomun, Toxocara vitulorum, Trichuris sp; 140 días Dermatobia hominis: 75 días Ripicephalus microplus.","Uso veterinario. Manténgase fuera del alcance de los niños. Los animales tratados no deben sacrificarse para el consumo humano hasta 140 días después de finalizado el tratamiento. No utilizar en vacas en lactancia cuya leche se destine al consumo humano, ni dentro de los 140 días anteriores al parto. No administrar a animales menores de 4 meses de edad. Almacénese a una temperatura inferior a 30 °C",LAB. MAFARBEST S.A.S.,Colombia.,No aplica.,"Frascos de PEAD por 10, 20, 50, 100, 200, 250, 500 o 1.000 mL",Bovinos.,"Carne: 140 días_x000D_
_x000D_
",Biológicos,VIGENTE,COLOMBIA (Fabricado Nacional)
8443-BV,ZOETIS INC.,VIGENTE,POULVAC Newcastle B1 + Bron M41,"Cada dosis de 0.03 mL.de vacuna viva contiene:_x000D_
_x000D_
Virus de la enfermedad de Newcastle, Tipo B1, Cepa B1_x000D_
Virus de Bronquitis, serotipo Massachusetts, Cepa 1263_x000D_
_x000D_
Estabilizadores: SO 1007, SO 1008_x000D_
Conservante: Gentamicina_x000D_
_x000D_
","_x000D_
≥10 6.0 EID 50_x000D_
≥10 3.8 EID 50","Para administrar en pollos sanos com ayuda en la prevencion de la enfermedad de Newclastle y Bronquitis infecciosa, Serotipo Masschusetts",Uso Veterinario. Mantengase fuera del alcance de los niños. Conservar entre 2 y 7°C. No vacunar dentro de los 21 dias anteriores al sacrificio.,No informa.,Estados Unidos.,No informa.,Ampollas de vidrio tipo Ipor 1000 dosis.,Aves.,Carne: 21 dias,Vitaminas y minerales,VIGENTE,EXTRANJERO (Importado)
8444-MV,PISA AGROPECUARIA S.A. DE CV,VIGENTE,NF-180 NFL,"Cada gramo de polvo oral contiene:_x000D_
_x000D_
Florfenicol","_x000D_
_x000D_
20 mg","EN CERDOS EN EL TRATAMIENTO DE ENFERMEDADES RESPIRATORIAS CAUSADAS POR ACTINOBACILLUS PLEUROPNEUMONIAE, PASTEURELLA MULTOCIDA, MANHEIMIA HAEMOLITICA, BORDETELLA BRONCHISEPTICA, SALMONELLA spp., ERISIPELOTHTYX RUSIOPATHIAE, STAPHYLOCOCCUS AUREUS, E. COLI, HAEMOPHILUS spp., ACTYNOBACTER spp, Y SHUGELLA spp",LOS ANIMALES TRATADOS NO DEBEN SACRIFICARSE PARA CONSUMO HUMANO HASTA 5 DIAS DESPUES DE FINALIZADO EL TRATAMIENTO. MANTENGASE FUERA DEL ALCANCE DE LOS NIÑOS. USO VETERINARIO. VENTA BAJO FORMULA DEL MEDICO VETERINARIO,"PISA AGROPECUARIA, S.A. DE C.V.",México.,No informa.,,,,Biológicos,VIGENTE,EXTRANJERO (Importado)
8445-BV,ZOETIS INC.,VIGENTE,Newcastle Lasota + Bron Mass,"Cada dosis de 0.03 mL. de vacuna viva contiene:

Virus de la enfermedad de Newcastle, Tipo B1, Cepa La Sota
Virus Bronquitis, serotipo Mass, Cepa H.

Conservante: Gentamicina ","_x000D_
_x000D_
≥1x10 6.0 EID 50_x000D_
≥1x10 3.5 EID 50_x000D_
1 dosis.","Para administrar en pollos sanos como ayuda en la prevencion de la enfermedad de Newcastle y la Bronquitis Infessiosa, Serotipo Massachusetts.",Uso Veterinario. Mantengase fuera del alcance de los niños. Conservar entre 2 y 7°C. No congelar. No vacunar dentro de los 21 dias anteriores al sacrificio.,ZOETIS INC.,Estados Unidos.,ZOETIS COLOMBIA S.A.S.   AMERICAN VETERINARIA LTDA.,Ampollas en vidrio tipo I por 1000 dosis. Caja que contiene 10 ampollas en vidrio tipo I por 1000 dosis.,Aves.,Carne: 21 dias,Biológicos,VIGENTE,EXTRANJERO (Importado)
8446-MV,"EMPRESA COLOMBIANA DE PRODUCTOS VETERINARIOS S.A.""VECOL S.A.""",VIGENTE,FLORVEC,"Cada mL de solución inyectable contiene:_x000D_
_x000D_
Florfenicol","_x000D_
_x000D_
300 mg","En bovinos y porcinos, para el tratamiento de infecciones producidas por: Pasteurella multocida, Mannheimia haemolytica, Fusobacterium spp, Clostridium spp, Treponema spp, Corynebacterium spp, Salmonella spp, Escherichia coli, Haemophilus spp, Shigella spp, Bordetella bronchiseptica, Actinobacillus pleuropneumoniae.",Uso veterinario.  Manténgase fuera del alcance de los niños.  Venta bajo fórmula del Médico Veterinario.  Los animales tratados no deben sacrificarse para el consumo humano hasta 28 días después de finalizado el tratamiento.  No utilizar en vacas gestantes ni en lactación.  No administrar a toros destinados a la reproducción.  Mantener a temperatura inferior a 30 °C.,VECOL S.A.,Colombia.,No aplica.,Frasco en polipropileno por: 50 o 100 mL.,Bovinos y Porcinos.,"Carne: 28 días_x000D_
",Biológicos,VIGENTE,COLOMBIA (Fabricado Nacional)
8447-MV,PISA AGROPECUARIA S.A. DE C.V.,VIGENTE,DOXICICLINA Y AMBROXOL,"Cada 1 g. de polvo soluble contiene:_x000D_
_x000D_
Hiclato de doxiciclina (Como base)_x000D_
Clorhidrato de Ambroxol","_x000D_
_x000D_
_x000D_
150 mg._x000D_
6 mg.","En porcinos: Para el tratamiento  de infecciones producidas por Mycoplasma hyopneumoniae, Pasteurella multocida, Actinobacillus pleuropneumoniae, Chlamydia psittaci._x000D_
En aves: Para el tratamiento deinfecciones producidas por Mycoplasma gallisepticum, Mycoplasma synoviae, Staphylococcus sp., Streptococcus sp., Avibacterium gallinarum, Pasteurella spp., Ornithobacterium rhinotracheale.",Manténgase fuera del alcance de los niños. Uso Veterinario. Venta bajo fórmula de Médico Veterinario. Los animales tratados no deben sacrificarse para el consumo humano hata 5 días después de finalizado el tratamiento. No administar en aves en producción de huevos para destino al consumo humano. Conservar a temperatura inferios a 30 °C,No informa.,México.,No informa.,"Sobre en foil celopodial por 5 g_x000D_
Bolsas plásticas por 10 kg en cubeta en PEAD",Porcinos y Aves,"Carne: 5 días._x000D_
No administrar en ponedoras ",,VIGENTE,EXTRANJERO (Importado)
8448-BV,ZOETIS INC.,VIGENTE,POULVAC SE,"Cada dosi de 0.3 mL. de bacteria inactivada contiene:_x000D_
_x000D_
Salmonella enteritidis Fagotipo 4_x000D_
Salmonella enteritidis Fagotipo 8_x000D_
Salmonella enteritidis Fagotipo 13 a."," _x000D_
_x000D_
PR≥1.0_x000D_
PR≥1.0_x000D_
PR≥1.0","En aves sanas de 12 semanas de edad como ayuda en el reduccion de la colonizacion de Salmonella enteritidis en los organos internos, incluyendo el tracto reproductivo e intestinal.",Uso Veterinario. Mantengase fuera del alcance de los niños. Conservar entre 2 y 7°C. No vacunar dentro de los 21 dias anteriores al sacrificio.,No informa.,Estados Unidos.,No informa.,Frascos en PEAD por 1000 dosis.,Aves,Carne: 21 dias,,VIGENTE,EXTRANJERO (Importado)
8449-MV,LABORATORIOS GENERALES SAN PEDRO S.A.S.,VIGENTE,KYLOSANT,"Cada 100 ml de emulsión inyectable contienen: _x000D_
_x000D_
Vitamina A_x000D_
Vitamina D3_x000D_
Vitamina E_x000D_
Tiamina_x000D_
Leucina_x000D_
Isoleucina_x000D_
Lisina HCl_x000D_
Metionina_x000D_
Fenilalanina_x000D_
Treonina_x000D_
Triptófano_x000D_
Valina _x000D_
Arginina_x000D_
Histidina_x000D_
Selenito de sodio_x000D_
Hipofosfito de calcio_x000D_
Cloruro de Zinc_x000D_
Sulfato de cobre_x000D_
Ácido fosfórico_x000D_
Cloruro de sodio_x000D_
Ioduro de potasio_x000D_
Cloruro de Magnesio_x000D_
Cloruro de cobalto_x000D_
_x000D_
","_x000D_
_x000D_
500.000 UI_x000D_
75.000 UI_x000D_
500 UI_x000D_
5.000 µg_x000D_
200 mg_x000D_
50 mg_x000D_
700 mg_x000D_
225 mg_x000D_
280 mg_x000D_
125 mg_x000D_
25 mg_x000D_
250 mg_x000D_
350 mg_x000D_
210 mg_x000D_
100 mg_x000D_
1500 mg_x000D_
10 mg_x000D_
2 mg_x000D_
2 mg_x000D_
42 mg_x000D_
15 mg_x000D_
210 mg_x000D_
13 mg_x000D_
","En bovinos, equinos, ovinos y porcinos para el tratamiento de las deficiencias de los componentes presentes en la fórmula.","No se recomienda el uso en otras especies animales.  Venta bajo prescripción del Médico Veterinario.  Almacenar en un lugar fresco, seco a temperatura inferior a 30°C y protegido de la luz.  Manténgase fuera del alcance de los niños y animales domésticos.  Uso veterinario.",LABORATORIOS GENERALES SAN PEDRO S.A.S,Colombia.,No aplica.,"Plegadiza que contiene frasco en PEAD  por 100, 250 o 500 mL.","Bovinos, Equinos, Ovinos y Porcinos.",No requiere,Sustitutos de la sangre y soluciones de perfusión,VIGENTE,COLOMBIA (Fabricado Nacional)
8450-BV,AsureQuality Limited,VIGENTE,OBSERVE TUBERCULINA PPD AVIAR,"Cada mL. de solucion esteril contiene:_x000D_
_x000D_
Tuberculina aviar PPD (Obtenido de Micobacterium avium, cepa D4ER)","_x000D_
_x000D_
25000 U.I",Se recomien da para uso como auxiliar en el diagnostico de Tuberculosis en bovinos.,Uso Veterinario. Mantengase fuera del alcance de los niños. Conservar entre 2 y 8°C. No congelar.,No informa.,Nueva Zelanda.,Tecnologias Orozco Torres EU,Frascos de vidrio Tipo I por 20 y 50 dosis.,Bovinos.,No aplica.,Sustitutos de la sangre y soluciones de perfusión,VIGENTE,EXTRANJERO (Importado)
8451-BV,ZOETIS INC.,VIGENTE,POULVAC BRON M41,"Cada dosis de 0.03 mL. de vacuna viva contiene:_x000D_
_x000D_
Virus Bronquitis, serotipo Massachusetts, cepa 1263_x000D_
_x000D_
Conservante: Gentamicina","_x000D_
_x000D_
≥10 3.8 EID 50","Para administrar en pollos sanos como ayuda en la prevencion de la enfermedad de Bronquitis Infecciosa, Serotipo Massachusetts.",Uso Veterinario. Mantengase fuera del alcance de los niños. Conservar entre 2 y 7°C. No vacunar dentro de los 21 dias anteriores al sacrificio. Utilizar todo el contenido una vez abierto. Incinerar el recipiente y todo el contenido no utilizado. No congelar.,No informa.,Estados Unidos.,No informa.,"Frascos de vidrio tipo I por 1000, 2500, 5000 y 10000 dosis.",Aves.,Carne: 21 dias,Sustitutos de la sangre y soluciones de perfusión,VIGENTE,EXTRANJERO (Importado)
8452-BV,ZOETIS INC.,VIGENTE,POULVAC i MS,"Cada dosis de 0.5 mL. de bacterina inactivada contiene:_x000D_
_x000D_
Mycoplasma synoviae cepa WVU-1853 serotipo S","_x000D_
_x000D_
_x000D_
≥1000 UFP",Para la vacunacion en pollos y pavos como ayuda en la prevencion de los signos clinicos asociados con al infeccion con Mycoplasma synoviae,Uso Veterianario. Mantengase fuera del alcance de los niños. Conservar entre 2 y 7°C. No vacunar dentro de los 42 dias anteriores al sacrificio. No congelar. ,No informa.,Estados Unidos.,No informa.,Frascos en PEAD por 250 y 500 mL. con 500 y 1000 dosis respectivamente.,Aves,No informa,Otros,VIGENTE,EXTRANJERO (Importado)
